question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,202,5170,0,29247,67,True,True,False,2,334,False,16,293,0,False,74,True,6.25,0.66627765,0.4379718,<pre><code>public class Number implements Comparable&lt;Number&gt; { private int value;,-LRB- NN NN NN NN NN VBZ NN : NNP : NFP JJ NN NN :,no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,6,5704,0,7101,0,True,True,False,10,337,False,18,1041,0,False,0,False,5.555555556,0.7541579,0.66531825,<p>So then I use a JScrollPane to hold the MapLabel  which contains only the MapIcon.,"NN RB RB PRP VBP DT NNP TO VB DT NNP , WDT VBZ RB DT NNP .",yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,49,3818,1934,6948,79,True,True,True,10,392,False,31,779,29,True,0,False,9.677419355,0.60532105,0.42858392,private final E[] a; ArrayList(E[] array) { a = array; // you point to the previous array } .... } </code></pre>,"JJ JJ NN -RRB- DT : NN -LRB- NNP -RRB- NN -RRB- : DT SYM NN : SYM PRP VBP IN DT JJ NN NN , SYM , NN NN -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,31,3571,0,False,0,False,3.225806452,0.8527285,0.7241912,The Externalizable interface has two methods  an externalizable object must implement a writeExternal and readExternal methods to save/restore the state of an object.</li> <li>,"DT JJ NN VBZ CD NNS , DT JJ NN MD VB DT JJ CC JJ NNS TO VB , VB DT NN IN DT NN -LRB- NNP -RRB- -LRB- NFP",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,3535,3058,2643,59486,0,True,True,True,1,1656,False,29,6716,0,False,0,False,0.0,0.40131146,0.22120783,4. Stream Api (Java 8) avgt 10 701 269 ± 82 296 us/op 10. BufferedInputStream  ByteArrayOutputStream avgt 10 740 837 ± 5 613 us/op,"LS . NN NNP -LRB- NNP CD -RRB- NN CD CD SYM CD PRP , NN CD . NNP , NNP NNP CD CD SYM CD PRP , NN",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,27,4138,1,279,0,True,False,False,6,107,False,49,319,0,False,0,False,2.040816327,0.8835183,0.61728853,Basically  use a seed that gives you your first letter  then write an app that continues to generate the next int (char) until you hit the next letter in your target string and write down how many times you had to invoke the LCG.,"RB , VB DT NN WDT VBZ PRP PRP$ JJ NN , RB VB DT NN WDT VBZ TO VB DT JJ NN -LRB- NN -RRB- IN PRP VBP DT JJ NN IN PRP$ NN NN CC VB RP WRB JJ NNS PRP VBD TO VB DT NNP .",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,3535,3058,2643,59486,0,True,True,True,1,1656,False,48,941,0,False,0,True,6.25,0.6902491,0.30169383,String result = new BufferedReader(new InputStreamReader(inputStream)) .lines().collect(Collectors.joining(&quot;\n&quot;)); </code></pre> </li> <li><p>Using <strong>parallel Stream API</strong> (Java 8).,NN NN SYM JJ NNP -LRB- JJ NN -LRB- NN -RRB- -RRB- . NN -RRB- -LRB- NNP FW : NN : -RRB- -RRB- : -LRB- NN NN -RRB- ADD -RRB- -LRB- NN -RRB- VBG -LRB- JJ -RRB- JJ NN NN : JJ -RRB- -LRB- NNP CD -RRB- .,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,3535,3058,2643,59486,0,True,True,True,1,1656,False,31,6544,0,False,0,False,0.0,0.5386384,0.2105056,9. BufferedReader (JDK) avgt 10 632 028 ± 17 002 us/op 5. parallel Stream Api (Java 8) avgt 10 662 999 ± 46 199 us/op,"LS . NNP -LRB- NNP -RRB- NN CD CD SYM CD PRP SYM NN CD . JJ NNP NNP -LRB- NNP CD -RRB- NN CD CD SYM CD PRP , NN",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,15,5607,0,True,0,True,0.0,0.6301743,0.50085014,the desired position can be computed mathematically and accessed in <em>O(1)</em>.</p> <p>,DT VBN NN MD VB VBN RB CC VBN IN -LRB- NNP -RRB- -LRB- NN,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,58,4090,1605,2886,80,True,True,True,10,665,False,33,1744,0,False,0,False,0.0,0.37960383,0.20890912,<ul> <li>remove first element of the list</li> <li>O(1)</li> </ul></li> <li>remove(int index),-LRB- NN -RRB- -LRB- SYM VB JJ NN IN DT NN -LRB- NNP -RRB- -LRB- SYM NN -LRB- CD -RRB- -LRB- FW -RRB- GW NN -RRB- -LRB- SYM VB -LRB- NN NN -RRB-,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,0,127,5450,1,0,True,True,True,9,290,False,13,349,0,False,0,True,7.692307692,0.66649354,0.56029737,In the below example first non-repeating character is  t .</p> <p><strong>,IN DT JJ NN JJ JJ NN VBZ NN -LRB- NN JJ -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,13,5648,0,89279,74,True,False,False,4,137,False,11,412,0,False,0,False,0.0,0.78000665,0.52045846,It is good that it is off by default.</p>,PRP VBZ JJ IN PRP VBZ RB IN NN . -RRB-,no
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,15,3764,1405,30665,79,True,True,False,7,208,False,15,133,0,False,0,True,13.33333333,0.497964,0.3721499,<p>You can try solving these tasks with <strong>LambdaJ</strong>.,"NFP PRP MD VB VBG DT NNS IN -LRB- JJ -RRB- NNP , JJ NFP",no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,268,5704,0,4928,0,True,True,True,2,149,False,6,324,32,True,0,False,0.0,0.5746888,0.48690864,public class ImagePanel extends JPanel{,JJ NN NNP VBZ NNP .,no
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,38,5371,0,True,0,False,0.0,0.6195444,0.26985094,public User() { System.out.println( Default Constructor get executed. ); } public User( String role ) { this.role = role; System.out.println( Parametarised Constructor. ); } },JJ NN -LRB- -RRB- NFP CD -LRB- `` NN NN VB VBN .    -RRB- : JJ JJ JJ NN NN -RRB- NFP NN SYM NN : SYM -LRB- `` JJ NN .    -RRB- : SYM -RRB-,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,18,4303,0,True,0,False,5.555555556,0.88629335,0.73648936,interface created only to have a common way of returning connections that can be pooled etc?</p>,NN VBN RB TO VB DT JJ NN IN VBG NNS WDT MD VB VBN FW . -RRB-,no
True,121,0,66739,28560,5648,13,83,True,True,True,88,124,5648,0,108341,40,True,False,True,1,197,False,8,0,0,False,0,False,0.0,0.6419388,0.51649076,<p>Serialization is fraught with pitfalls.,-LRB- NN NN VBZ JJ IN NNS .,yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,10,2957,2213,3068,59,True,True,True,10,197,False,19,434,0,False,0,False,0.0,0.7390946,0.5831853,<p>If you want to sort for alphabet that contains non English characters you can use Locale...,NFP -RRB- IN PRP VBP TO NN IN NN WDT VBZ RB JJ NNS PRP MD VB NN .,yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,94,5753,0,108572,92,True,True,False,8,42,False,13,0,41,False,0,False,7.692307692,0.70815414,0.59937525,<p>You probably just need a List  not an ArrayList.,"-LRB- NN PRP RB RB VBP DT NN , RB DT NN .",yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,80,4138,0,17493,0,True,True,True,1,237,False,13,896,0,True,10,True,7.692307692,0.53525805,0.42283267,does not provide it  <code>DataSource</code> does.</p>,"VBZ RB VB PRP , -LRB- NNP -LRB- , NN -RRB- VBZ NFP",no
True,372,0,1174397,29019,5704,14,62,True,True,True,280,268,5704,0,4928,0,True,True,True,2,149,False,24,0,0,False,0,False,4.166666667,0.6018398,0.5467796,<p>Here s how I do it (with a little more info on how to load an image):</p>,-LRB- NN RB VBZ WRB PRP VBP PRP -LRB- IN DT JJ JJR NN IN WRB TO VB DT NN -RRB- : -LRB- NN -RRB-,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,23,5347,0,False,0,True,4.347826087,0.8163704,0.68332773,In an array list  the remainder of the array needs to be <em>moved</em> (i.e. copied).,"IN DT NN NN , DT NN IN DT NN VBZ TO VB -LRB- NN , PRP -RRB- -LRB- FW VBN -RRB- .",yes
True,2,0,3960,158,3900,2,50,True,True,False,464,0,3900,0,1970,68,True,True,False,1,129,False,18,320,87,False,0,False,0.0,0.87319773,0.7024123,Most applications these days use the DataSource interface and do not interact with the DriverManager like this.,JJS NNS DT NNS VBP DT NN NN CC VBP RB VB IN DT NNP IN DT .,yes
True,1,0,2408,412,2671,2,100,True,True,True,102,5,2662,8,33876,0,True,False,True,1,338,False,47,81,0,False,0,False,6.382978723,0.79194415,0.79194415,<p>When some method attempts to perform a privileged action (for example  open a file on the file system or open a network socket)  each class on the call stack is checked to determine if it has the appropriate permissions.</p>,"NN WRB DT NN NNS TO VB DT JJ NN -LRB- IN NN , VB DT NN IN DT NN NN CC VB DT NN NN -RRB- , DT NN IN DT NN NN VBZ VBN TO VB IN PRP VBZ DT JJ NNS -LRB- NN -RRB-",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,13,5648,0,89279,74,True,False,False,4,137,False,23,455,0,False,0,False,0.0,0.73844427,0.5416597,<p>I have to admit that I have seen very few nontrivial classes where standard serialization does what I want it to.,NN PRP VBP TO VB IN PRP VBP VBN RB JJ JJ NNS WRB JJ NN VBZ WP PRP VBP PRP TO .,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,4,1707,3870,9452,92,True,True,False,6,1041,False,3,4300,0,False,0,False,0.0,0.27094576,0.12666523,<hr>,-LRB- NN -RRB-,no
True,126,0,156481,1973,4856,4,20,True,False,True,76,274,4856,0,3013,0,True,True,True,1,54,False,18,0,53,False,17,True,11.11111111,0.32525924,0.24256554,<p>Set an <code>EmptyBorder</code> around your <code>JPanel</code>.<br>,-LRB- NN VB DT -LRB- NN NFP NN -RRB- IN PRP$ -LRB- NN NFP NN SYM NN -RRB-,yes
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,6,2798,0,False,0,False,0.0,0.44768298,0.23772846,</blockquote> <p>No.,-LRB- NN -RRB- -LRB- NN .,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,58,4090,1605,2886,80,True,True,True,10,665,False,21,262,0,False,10,True,4.761904762,0.804092,0.6582109,O(n) for <code>LinkedList</code>  because it needs to find the index first.,"-LRB- NN -RRB- IN -LRB- NN -RRB- NN -LRB- , NN , IN PRP VBZ TO VB DT NN RB .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,19,614,59,False,9,True,10.52631579,0.8086322,0.6494875,In practice  the capacity of the backing array in an <code>ArrayList</code>,"IN NN , DT NN IN DT NN NN IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,9,2358,3180,9452,92,True,True,False,5,1650,False,19,2782,0,False,0,False,0.0,0.8077524,0.64105344,The values of the non-transient and non-static fields of the class get serialized.</li> </ul>,DT NNS IN DT JJ CC VBN NNS IN DT NN VBP VBN -LRB- NNP -RRB- -LRB- FW -RRB-,yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,69,4138,0,49883,0,True,True,False,4,615,False,10,53,0,False,39,True,0.0,0.6051476,0.43994728,<pre><code>import java.lang.*; import java.util.*;,-LRB- NN NN NN -RRB- : NN NN . NFP,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,37,1123,88,False,19,True,13.51351351,0.66753983,0.5710577,<p>The result clearly shows that <code>LinkedList</code> is a whole lot more than <code>ArrayList</code>  especially with a very high element count.,"LS -RRB- DT NN RB VBZ IN -LRB- NN -RRB- NN -LRB- , NN -RRB- VBZ DT JJ NN JJR IN -LRB- NN -RRB- NN -LRB- , NN , RB IN DT RB JJ NN NN .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,9,5648,0,344761,83,True,False,False,5,136,False,37,183,0,False,0,False,2.702702703,0.93142474,0.7754949,For many others  Serialization may be problematic because it destroys uniqueness constraints or simply forces you to deal with instances of different versions of a class  which you may not want to.</p>,"IN JJ NNS , NN MD VB JJ IN PRP VBZ NN NNS CC RB VBZ PRP TO VB IN NNS IN JJ NNS IN DT NN , WDT PRP MD RB VB TO -LRB- NN -RRB-",yes
True,2,0,3960,158,3900,2,50,True,True,False,464,0,3900,0,3637,69,True,True,False,2,214,True,33,253,111,False,152,True,6.060606061,0.5733348,0.45062304,<pre><code>protected Connection driverManagerGetConnection(String url  String user  String password){ return DriverManager.getConnection(url  user  password); } </code></pre>,"-LRB- NN -RRB- -LRB- NN NN NN -LRB- NN NN , NN NN , NN NN -RRB- NFP NN NN -LRB- NN , NN , NN -RRB- : NN NFP NN NN -RRB-",no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,30,0,34,False,29,True,13.33333333,0.43614095,0.27464104,<p><strong>Summary</strong> <code>ArrayList</code> with <code>ArrayDeque</code> are preferable in <em>many</em> more use-cases than <code>LinkedList</code>.,"LS NN -LRB- JJ -RRB- -LRB- NN NN -RRB- IN -LRB- NN NN -RRB- VBP JJ IN -LRB- NN NN -RRB- JJR NNS IN -LRB- NN -LRB- , NN -RRB-",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,2758,5701,0,29556,62,True,True,True,2,156,False,34,88,222,False,30,True,14.70588235,0.55169165,0.30743447,Apache Commons</a> <code><a href= https://commons.apache.org/proper/commons-io/javadocs/api-release/org/apache/commons/io/IOUtils.html  rel= noreferrer >IOUtils</a></code> to copy the <code>InputStream</code> into a <code>StringWriter</code>...,NNP NNP -LRB- NNP -RRB- -LRB- NN -RRB- NN SYM `` ADD    NN SYM `` NN    NFP SYM NN -RRB- TO VB DT -LRB- NN NN -RRB- IN DT -LRB- NN -RRB-,yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,1008,5753,0,69793,70,True,True,True,2,202,False,37,359,128,False,9,True,10.81081081,0.85773575,0.66762537,So  if you want to be able to add or remove elements from the returned list in your code  you ll need to wrap it in a new <code>ArrayList</code>.,"RB , IN PRP VBP TO VB JJ TO VB CC VB NNS IN DT VBN NN IN PRP$ NN , PRP MD VB TO VB PRP IN DT JJ -LRB- NN -RRB- NN -LRB- , NN NFP",yes
True,372,0,1174397,29019,5704,14,62,True,True,True,280,33,5385,319,331,0,False,False,False,4,49,False,5,53,0,False,0,False,20.0,0.7631124,0.6115508,Just use a Jlabel.,RB VB DT NN .,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,12,4417,0,False,0,False,16.66666667,0.78445816,0.59453535,The connections returned by a call to <a href= ,DT NNS VBD IN DT NN IN -LRB- DT NN SYM   ,no
True,0,0,4455,4019,4601,2,100,True,True,False,378,0,4601,0,168558,98,True,False,True,2,134,False,24,179,0,False,0,False,0.0,0.63212746,0.62465394,<p>Most media formats (sound  image  video etc.) are what is known as  container formats .,"-LRB- NN JJS NN NNS -LRB- NN , NN , NN FW . -RRB- VBP WP VBZ VBN IN `` NN NNS    .",yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,1008,5753,0,69793,70,True,True,True,2,202,False,15,662,0,False,0,False,0.0,0.89649665,0.7297278,If you modify the original array  the list will be modified as well.,"IN PRP VBP DT JJ NN , DT NN MD VB VBN RB RB .",yes
True,0,0,1072,583,3958,1,76,True,True,True,405,0,3956,1,583,76,True,True,True,1,434,False,4,645,0,False,0,False,0.0,0.54983234,0.4819856,FileInputStream; import java.io.,NNP : NN ADD,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,16,3071,0,True,0,False,0.0,0.7541355,0.6383404,make assumptions about the choices and changes to be made during deployment.</p> <p>,VB NNS IN DT NNS CC NNS TO VB VBN IN NN . -LRB- NN -RRB-,no
True,3,0,1721,63,4074,2,0,True,True,False,195,3,4074,0,15110,64,True,True,True,1,147,False,15,231,0,False,0,True,6.666666667,0.3297814,0.20829065,<p>From the <a href= http://docs.oracle.com/javase/tutorial/ext/basics/load.html  rel= nofollow >,NN IN DT -LRB- DT NN SYM `` ADD    NN `` NN    -RRB-,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,122,5523,173,23428,80,True,False,False,7,212,False,11,83,0,False,0,True,9.090909091,0.32802236,0.18001585,<p>LinkedList is <em>almost always</em> the wrong choice  performance-wise.,"-LRB- NN NN VBZ -LRB- NN RB RB SYM PRP -RRB- DT JJ NN , NN HYPH JJ .",yes
True,0,0,1072,583,3958,1,76,True,True,True,405,0,3956,1,583,76,True,True,True,1,434,False,16,2062,0,False,0,False,6.25,0.1434576,0.13261548,SEVERE  null  ex); } AudioPlayer.player.start(audioStream); } } </code></pre>,"JJ , JJ , NNP -RRB- : SYM NNP -RRB- : FW : ADD NN -RRB-",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,13,5648,0,89279,74,True,False,False,4,137,False,18,623,0,False,0,False,0.0,0.9128761,0.72660613,So the effort you d spend making the class serializble properly dwarves the cost of adding the interface.,RB DT NN PRP MD VB VBG DT NN NN RB VBZ DT NN IN VBG DT NN .,yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,13,4473,697,625,0,True,True,False,8,409,False,4,190,0,True,0,False,0.0,0.58144385,0.48629636,public class test {,JJ NN NN .,no
True,1,0,2408,412,2671,2,100,True,True,True,102,1,2671,0,1418,0,True,False,False,2,91,False,18,383,0,True,0,False,0.0,0.7124417,0.7124417,security package and are extensively used by the Java 2 access control mechanisms.</p> </blockquote>,NN NN CC VBP RB VBN IN DT NNP CD NN NN NNS -LRB- NN -LRB- NN -RRB-,yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,3869,5696,0,15244,100,True,True,True,1,1832,False,97,1731,0,False,87,True,8.24742268,0.4975786,0.29940167,One of the main benefits of</strong> <code>LinkedList&lt;E&gt;</code></li> <li><code>remove(int index)</code> is <em>O(n)</em> (with <em>n/4</em> steps on average)  but <em>O(1)</em> when <code>index = 0</code> or <code>index = list.size() - 1</code> (in this case  you can also use <code>removeFirst()</code> and <code>removeLast()</code>).,"CD IN DT JJ NNS IN SYM JJ -RRB- -LRB- NNP : NNP -RRB- -LRB- NFP -LRB- NN -LRB- NN NN -RRB- SYM NN -RRB- VBZ -LRB- NN NFP NN -RRB- -LRB- PRP -RRB- -LRB- IN -LRB- NN -RRB- NNS IN NN -RRB- , CC -LRB- NN NN -RRB- -LRB- PRP -RRB- WRB -LRB- NN SYM NN NN -RRB- CC -LRB- NN SYM NN -RRB- : CD NFP NN -RRB- -LRB- IN DT NN , PRP MD RB VB -LRB- NN NN -LRB- -RRB- NFP NN -RRB- CC -LRB- NN -LRB- -RRB- NFP NN -RRB- -RRB- .",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,161,4930,765,3944,0,True,False,True,5,519,False,31,119,170,False,0,False,3.225806452,0.8719758,0.76931524,As someone who has been doing operational performance engineering on very large scale SOA web services for about a decade  I would prefer the behavior of LinkedList over ArrayList.,"IN NN WP VBZ VBN VBG JJ NN NN IN RB JJ NN NNP NN NNS IN RB DT NN , PRP MD VB DT NN IN NNP IN NNP .",yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,39,3764,1406,326382,94,True,True,False,6,40,False,16,0,0,False,0,False,6.25,0.61652005,0.50447613,<p>With Java 8 you can use a method reference for your comparator:</p>,-LRB- NN IN NNP CD PRP MD VB DT NN NN IN PRP$ NN NN -RRB-,yes
True,613,0,424372,6215,5577,9,0,True,True,True,303,4,1707,3870,9452,92,True,True,False,6,1041,False,7,1056,0,True,0,False,0.0,0.42577085,0.29753232,private Set&lt;K&gt; entrySet;,JJ NNP : NNP : NNP :,no
True,294,0,131128,0,5538,12,0,False,True,True,43,7,4327,1211,71,0,False,False,False,7,74,False,16,0,0,False,0,False,0.0,0.8252911,0.7215028,<p>The Externalizable interface was not actually provided to optimize the serialization process performance!,LS -RRB- DT JJ NN VBD RB RB VBN TO VB DT NN NN NN .,yes
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,1724,5170,0,190899,75,False,True,True,1,508,False,66,1543,0,False,133,True,7.575757576,0.5646522,0.36760774,You can now write the last example in a shorter form by using a <a href= //docs.oracle.com/javase/tutorial/java/javaOO/lambdaexpressions.html  rel= noreferrer >lambda expression</a> for the <code>Comparator</code>:</p> <pre><code>Collections.sort(Database.arrayList  (o1  o2) -&gt; o1.getStartDate().compareTo(o2.getStartDate())); </code></pre> <p>,"PRP MD RB VB DT JJ NN IN DT JJR NN IN VBG DT -LRB- DT FW `` , ADD ADD    FW SYM `` NN    -RRB- NN NN , NN IN DT -LRB- NNP NN NNP -LRB- NNP NNP NNP , -LRB- FW , CD -RRB- , NNP : NNP -RRB- FW NNP -RRB- -RRB- -RRB- : -LRB- NNP FW -RRB- -LRB- NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,138,4437,1264,10206,89,True,True,True,9,182,False,22,432,0,True,0,False,0.0,0.75890315,0.25696167,public byte[] readFullyAsBytes(InputStream inputStream) throws IOException { return readFully(inputStream).toByteArray(); },JJ NN -LRB- -RRB- NN -LRB- NN NN -RRB- VBZ NN HYPH NN RB -LRB- NN -RRB- NNP -LRB- -RRB- : NFP,no
True,613,0,424372,6215,5577,9,0,True,True,True,303,919,5577,0,190899,75,False,True,True,1,267,False,58,843,0,False,21,True,6.896551724,0.59512424,0.4858697,If your API that only expects a predictable sort order  as opposed to a specific sort order  consider using the interfaces these two classes implement  <a href= http://docs.oracle.com/javase/7/docs/api/java/util/NavigableMap.html  rel= noreferrer ><code>NavigableMap</code></a> or <a href= http://docs.oracle.com/javase/7/docs/api/java/util/SortedMap.html  rel= noreferrer ><code>SortedMap</code></a>.,"IN PRP$ NN WDT RB VBZ DT JJ NN NN , IN VBN IN DT JJ NN NN , VB VBG DT NNS DT CD NNS VBP , -LRB- DT NN SYM `` ADD    FW SYM `` NN    , NN CC -LRB- SYM NN SYM `` ADD    FW SYM `` NN    NFP ADD NFP",no
True,294,0,131128,0,5538,12,0,False,True,True,43,2,2456,3082,614,0,True,True,True,9,418,False,32,585,0,False,150,True,6.25,0.67102194,0.1854011,<pre><code>@Override public void writeExternal(ObjectOutput out) throws IOException { out.writeUTF(key); out.writeUTF(value); out.writeObject(emp); },-LRB- NN -RRB- -LRB- NN NFP VB JJ NN NN -LRB- NNP RB -RRB- VBZ NN SYM NN -LRB- NN -RRB- : NN -LRB- NN -RRB- : NN NN -RRB- : NFP,no
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,700,4653,1043,8803,91,True,True,True,2,642,False,45,305,173,False,21,True,4.444444444,0.6712609,0.5296186,<p>Since references are either 32 or 64 bits (even when null) on their relative systems  I have included 4 sets of data for 32 and 64 bit <code>LinkedLists</code> and <code>ArrayLists</code>.</p>,"-LRB- NN IN NNS VBP CC CD CC CD NNS -LRB- RB WRB JJ -RRB- IN PRP$ JJ NNS , PRP VBP VBN CD NNS IN NNS IN CD CC CD NN -LRB- NN NNS -LRB- , NN -RRB- CC -LRB- NN NN -RRB- -RRB-",no
True,1,0,2408,412,2671,2,100,True,True,True,102,5,2662,8,33876,0,True,False,True,1,338,False,54,659,0,False,0,False,7.407407407,0.83701885,0.83701885,A ProtectionDomain has two pieces: the permissions statically granted to the class  and the  code source  (the location where the classes are loaded from  typically a JAR or directory) or  code signers  (classes guaranteed to have been come from a specific source).,"DT NNP VBZ CD NNS : DT NNS NN VBN IN DT NN , CC DT `` NN NN    -LRB- DT NN WRB DT NNS VBP VBN IN , RB DT NN CC NN -RRB- CC `` NN NNS    -LRB- NNS VBN TO VB VBN VBN IN DT JJ NN -RRB- .",yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,3,4136,1512,7371,0,True,False,False,7,59,False,14,280,27,False,0,False,0.0,0.91759443,0.6698736,Why must classes implement Serializable in order to be written to an ObjectOutputStream?</a>.</p>,WRB MD NNS VB NN IN NN TO VB VBN IN DT NNP NN,no
True,108,0,98433,48677,4138,6,72,True,True,True,235,6,705,3432,325496,58,True,True,True,3,1692,False,31,649,58,False,33,True,22.58064516,0.5604411,0.46808028,A <code>DataSource</code> object will make use of a <code>DriverManager</code> to get a <code>Connection</code>,"DT -LRB- NN -LRB- , NN -RRB- NN MD VB NN IN DT -LRB- NN -RRB- NN NFP NN -RRB- TO VB DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",yes
True,0,0,4455,4019,4601,2,100,True,True,False,378,0,4601,0,168558,98,True,False,True,2,134,False,4,159,0,False,0,False,0.0,0.10015522,0.07579607,</p> </blockquote>,NN -LRB- NN -RRB-,no
True,1289,0,1359746,18486,5170,29,79,True,True,True,138,202,5170,0,29247,67,True,True,False,2,334,False,12,624,0,True,0,False,0.0,0.72967106,0.61888707,public Chair(int weight  int height) { this.,"JJ NNP -LRB- JJ NN , JJ NN -RRB- : DT .",no
True,121,0,66739,28560,5648,13,83,True,True,True,88,124,5648,0,108341,40,True,False,True,1,197,False,11,789,0,False,0,False,0.0,0.70654565,0.5840956,<p>Making all classes serializable would exacerbate these problems.,-LRB- NN VBG DT NNS NN MD VB DT NNS .,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,27,4138,1,279,0,True,False,False,6,107,False,10,269,0,False,0,False,10.0,0.683548,0.52854,<p>LCGs are quite predictable given a fixed seed.,-LRB- NNS VBP RB JJ VBN DT VBN NN .,yes
True,3,0,1721,63,4074,2,0,True,True,False,195,3,4074,0,15110,64,True,True,True,1,147,False,20,0,0,False,0,False,0.0,0.78550136,0.7413017,<p>You can set your application class loader to be the parent of the url class loader:</p>,NN PRP MD VB PRP$ NN NN NN TO VB DT NN IN DT NN NN NN SYM NN -RRB-,yes
True,4105,0,1853377,54328,5753,42,81,True,True,True,111,404,4245,1507,22607,100,True,True,True,3,1093,False,28,2066,0,False,0,False,3.571428571,0.92106795,0.8017934,The main attraction could be to reduce the clutter due to generics for type-safety  as the use of the Guava <a href= ,"DT JJ NN MD VB TO VB DT NN IN IN NNS IN NN HYPH NN , IN DT NN IN DT NN -LRB- DT NN SYM   ",yes
True,3620,0,1387883,39488,5696,34,73,True,True,True,112,58,4090,1605,2886,80,True,True,True,10,665,False,10,0,9,False,9,True,10.0,0.56913745,0.44215617,<p><code>ArrayList</code> is essentially an array.,NN NN NN NN -RRB- VBZ RB DT NN .,yes
True,121,0,66739,28560,5648,13,83,True,True,True,88,124,5648,0,108341,40,True,False,True,1,197,False,10,474,0,False,0,False,0.0,0.73128283,0.612563,<p>Serialization can also lead to security problems.,-LRB- NN NN MD RB VB IN NN NNS .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,41,4122,1416,14190,62,True,True,True,2,733,False,20,788,41,False,0,False,0.0,0.66173375,0.4785856,The Externalizable interface extends the Serializable interface and adds two methods  writeExternal() and readExternal().,"DT JJ NN VBZ DT JJ NN CC VBZ CD NNS , NN -LRB- -RRB- CC NN -LRB- -RRB- .",yes
