question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,34,200,0,False,43,True,14.705882352941178,0.43619147,0.22680648,"<code>Externalizable</code> interface contains two methods: <code>writeExternal()</code> and <code>readExternal()</code>.</li>
<li><strong>",-LRB- NN -RRB- NN NFP NN -RRB- NN VBZ CD NNS : -LRB- NN -LRB- -RRB- -LRB- NN -RRB- CC -LRB- NN -LRB- -RRB- NFP NN NFP NN -RRB- -LRB- SYM -LRB- JJ -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,46,339,0,False,14,True,10.869565217391305,0.48337206,0.32992497,"Serialization process</strong>: Programmer defined  Serialization process will be kicked-in for classes implementing <code>Externalizable</code> interface.</li>
<li><strong>Maintenance</strong>: <a href=""https://docs.oracle.com/javase/8/docs/platform/serialization/spec/version.html"" rel=""nofollow noreferrer"">","NN NN JJ SYM NN VBN NN NN MD VB VBN HYPH IN IN NNS VBG -LRB- NN , NN -RRB- NN -LRB- NN -RRB- -LRB- FW JJ NN -LRB- JJ -RRB- : -LRB- SYM NN SYM `` ADD '' FW `` FW FW '' -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,16,649,0,False,0,False,0.0,0.40830106,0.20262848,"Incompatible changes</a> may break serialisation.</li>
</ol>
<blockquote>","JJ NNS , NN MD VB NN -LRB- FW -RRB- -LRB- NN -RRB- -LRB- ADD -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,2,0,0,False,0,False,0.0,0.47894847,0.12173833,<p>,-LRB- NN,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,31,726,0,False,0,False,0.0,0.77717155,0.6666242,"Incompatible changes to classes are those changes for which the guarantee of interoperability cannot be maintained like Deleting fields etc.</p>
</blockquote>
<ol start=""4"">",JJ NNS IN NNS VBP DT NNS IN WDT DT NN IN NN MD RB VB VBN IN NN NNS NN NFP SYM -RRB- -LRB- NN NN SYM `` CD '' -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,5,94,0,False,0,True,20.0,0.3880371,0.18150501,<li><strong>,-LRB- SYM -LRB- JJ -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,5,912,0,False,0,False,20.0,0.34962052,0.052929863,Backward Compatibility</strong>:,JJ NN SYM JJ NFP,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,24,945,0,False,14,True,8.333333333333332,0.7825395,0.62473714,"If you have to support multiple versions, you can have full control with <code>Externalizable</code> interface.","IN PRP VBP TO VB JJ NNS , PRP MD VB JJ NN IN -LRB- NN -RRB- NN -LRB- , NN -RRB- NN .",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,38,1057,111,False,12,True,7.894736842105263,0.67038554,0.5751182,"You can support different versions of your object.</li>
<li><strong>public No-arg constructor</strong>:  <code>Serializable</code> uses reflection to construct object and does not require no arg constructor.",PRP MD VB JJ NNS IN PRP$ NN -LRB- NNP -RRB- -LRB- FW NN NNP NN SYM JJ SYM -LRB- NN NN NFP NN -RRB- VBZ NN TO VB NN CC VBZ RB VB DT NN NN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],25,3007,2530,38542,98,True,True,True,3,258,False,15,1266,0,False,14,True,6.666666666666667,0.43857643,0.25109845,"But <code>Externalizable</code> demands public no-arg constructor.</li>
</ol>",CC -LRB- NN NN NFP NN -RRB- VBZ JJ NN NN NN -RRB- NN -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],23,5538,0,89279,74,True,False,False,4,100,False,15,0,0,False,0,False,0.0,0.81948745,0.7143095,<p>Serialization uses certain default behaviors to store and later recreate the object.,-LRB- NN NN VBZ JJ NN NNS TO VB CC RBR VB DT NN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],23,5538,0,89279,74,True,False,False,4,100,False,34,88,0,False,0,False,0.0,0.9192276,0.7643935,"You may specify in what order or how to handle references and complex data structures, but eventually it comes down to using the default behavior for each primitive data field.</p>","PRP MD VB IN WDT NN CC WRB TO VB NNS CC JJ NNS NNS , CC RB PRP VBZ RB IN VBG DT NN NN IN DT JJ NNS NN -LRB- NN -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],23,5538,0,89279,74,True,False,False,4,100,False,35,270,0,False,0,False,2.857142857142857,0.92726773,0.79351324,<p>Externalization is used in the rare cases that you really want to store and rebuild your object in a completely different way and without using the default serialization mechanisms for data fields.,-LRB- NN NN VBZ VBN IN DT JJ NNS WDT PRP RB VBP TO VB CC VB PRP$ NN IN DT RB JJ NN CC IN VBG DT NN NN NNS IN NN NNS .,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],23,5538,0,89279,74,True,False,False,4,100,False,15,471,0,False,0,False,0.0,0.89192915,0.7293467,"For example, imagine that you had your own unique encoding and compression scheme.","IN NN , VB IN PRP VBD PRP$ JJ JJ NN CC NN NN .",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],23,5538,0,89279,74,True,False,False,4,100,False,1,264,0,False,0,False,0.0,0.352703,0.065569684,</p>,NN,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,5,0,0,False,0,True,20.0,0.3880371,0.18150501,<p><strong>,-LRB- NN -LRB- JJ -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,11,11,30,False,0,False,9.090909090909092,0.8119323,0.6548578,Object Serialization uses the Serializable and Externalizable interfaces.</strong>,NN NN VBZ DT NN CC JJ NNS . JJ -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,7,99,0,False,0,False,0.0,0.81053686,0.6258148,A Java object is only serializable.,DT NNP NN VBZ RB JJ .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,13,135,0,True,0,False,7.6923076923076925,0.89116615,0.75462776,if a class or any of its superclasses implements either the java.,IN DT NN CC DT IN PRP$ NNS VBZ CC DT NN .,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,2,200,0,True,0,False,0.0,0.38217822,0.29262033,io.,UH .,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,9,203,0,False,0,False,0.0,0.83839285,0.6962501,"Serializable interface or its subinterface, java.io.","JJ NN CC PRP$ NN , NNP NNP .",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,2,255,0,False,0,False,0.0,0.57347023,0.4483044,Externalizable.,JJ .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,3,271,0,False,0,True,33.33333333333333,0.3525551,0.045776993,<em>,-LRB- PRP -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,9,275,0,False,0,False,0.0,0.8082657,0.60665035,Most of the java class are serializable</em>.</p>,JJS IN DT NN NN VBP JJ NN NFP,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,49,326,71,False,45,True,4.081632653061225,0.48361474,0.26308805,"<ul>
<li><a href=""https://docs.oracle.com/javase/8/docs/api/java/io/NotSerializableException.html"" rel=""noreferrer""><code>NotSerializableException</code></a>: <em><code>packageName.ClassName</code></em> « To participate a Class Object in serialization process, The class must implement either Serializable or Externalizable interface.</li>
</ul>","-LRB- NN -RRB- -LRB- FW -RRB- -LRB- -LRB- NN SYM `` ADD '' FW SYM `` NN '' , NN -LRB- LS NN -RRB- '' TO VB DT NN NN IN NN NN , DT NN MD VB CC NN CC JJ NN -LRB- NN -RRB- -LRB- FW -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,30,673,0,False,0,True,3.333333333333333,0.3932825,0.16745368,"<p><a href=""https://i.sstatic.net/wxIkL.png"" rel=""noreferrer""><img src=""https://i.sstatic.net/wxIkL.png"" alt=""enter image description here""></a></p>","-LRB- NN -LRB- NN NN SYM `` FW '' FW SYM `` FW '' , FW NN SYM `` ADD '' NN NFP VB NN NN RB '' ADD -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,3,823,0,False,0,False,0.0,0.3871044,0.089714006,<hr>,-LRB- NN -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,14,829,70,False,0,True,7.142857142857142,0.36130628,0.046252355,"<p><strong><a href=""https://docs.oracle.com/javase/8/docs/api/java/io/Serializable.html"" rel=""noreferrer"">",NN -LRB- JJ : NN SYM `` ADD '' NN `` NN '' -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,2,935,0,False,0,False,0.0,0.30708426,0.029275324,Serializable Interface</a></strong></p>,JJ ADD,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,21,976,0,False,0,False,4.761904761904762,0.8943708,0.7683288,<p>Object Serialization produces a stream with information about the Java classes for the objects which are being saved.,-LRB- NN NN NN VBZ DT NN IN NN IN DT NNP NNS IN DT NNS WDT VBP VBG VBN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,30,1097,0,False,0,False,3.333333333333333,0.9519868,0.8016829,"For serializable objects, sufficient information is kept to restore those objects even if a different (but compatible) version of the implementation of the class is present.","IN JJ NNS , JJ NN VBZ VBN TO VB DT NNS RB IN DT JJ -LRB- CC JJ -RRB- NN IN DT NN IN DT NN VBZ JJ .",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,16,1271,4,False,0,False,0.0,0.88924956,0.76720107,The Serializable interface is defined to identify classes which implement the serializable protocol:</p>,DT JJ NN VBZ VBN TO VB NNS WDT VBP DT JJ NN HYPH NN -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,18,1379,0,False,16,True,11.11111111111111,0.7152586,0.3399667,"<pre class=""lang-java prettyprint-override""><code>package java.io;","-LRB- NN NN SYM `` FW HYPH FW FW HYPH NN '' , NN -RRB- NN NN :",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,9,1447,17,True,0,False,11.11111111111111,0.5851711,0.28263345,"public interface Serializable {};
</code></pre>",JJ NN NN NN : -LRB- FW NN -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,6,326,0,False,0,False,0.0,0.38391984,0.073277004,"<ul>
<li>",-LRB- NN -RRB- -LRB- FW -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,19,1507,0,False,0,False,0.0,1.0,0.81154245,The serialization interface has no methods or fields and serves only to identify the semantics of being serializable.,DT NN NN VBZ DT NNS CC NNS CC VBZ RB TO VB DT NN IN VBG JJ .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,32,1625,0,False,0,False,6.25,0.8052212,0.6830206,"For serializing/deserializing a class, either we can use default writeObject and readObject methods (or) we can overriding writeObject and readObject methods from a class.</li>","IN NN , VBG DT NN , CC PRP MD VB NN NN CC NN NNS -LRB- CC -RRB- PRP MD VBG NN CC NN NNS IN DT NN HYPH NN -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,11,1802,0,False,0,False,0.0,0.78886724,0.6769036,<li>JVM will have complete control in serializing the object.,-LRB- NN MD VB JJ NN IN VBG DT NN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,34,1864,0,True,0,True,8.823529411764707,0.53484267,0.3030071,"use <em><a href=""https://docs.oracle.com/javase/specs/jvms/se8/html/jvms-4.html#jvms-4.5-200-A.1"" rel=""noreferrer"">transient keyword</a></em> to prevent the data member from being serialized.</li>
<li>","VB -LRB- NN , DT NN SYM `` ADD '' NN `` NN '' -RRB- JJ NN SYM PRP -RRB- TO VB DT NNS NN IN VBG VBN -LRB- NNP -RRB- -LRB- NNP -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,33,2065,0,False,21,True,3.0303030303030303,0.47633386,0.25113732,"Here serializable objects is reconstructed directly from the stream without executing </li>
<li><a href=""https://docs.oracle.com/javase/7/docs/api/java/io/InvalidClassException.html"" rel=""noreferrer""><strong><code>InvalidClassException</code></strong></a> «","RB JJ NNS VBZ VBN RB IN DT NN IN VBG -LRB- NNP -RRB- -LRB- NNP , DT NN SYM `` ADD '' FW SYM `` NN '' , NNP NNP NNP ''",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,22,2323,0,False,0,True,9.090909090909092,0.46691796,0.28696677,"In deserialization process, if local class <em><a href=""https://docs.oracle.com/javase/6/docs/platform/serialization/spec/class.html#5023"" rel=""noreferrer"">serialVersionUID</a></em>","IN NN NN , IN JJ NN -LRB- PRP , DT NN SYM `` ADD '' NN `` NN '' ADD -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,9,2505,0,True,0,False,0.0,0.9074339,0.7449086,value is different from the corresponding sender's class.,NN VBZ JJ IN DT JJ NN POS NN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,7,2563,0,True,8,True,0.0,0.7571449,0.62521416,"then result's in conflict as 
<code>java.io.",RB NN VBZ IN NN IN -LRB- ADD,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,4,2607,0,False,0,False,0.0,0.31494656,0.17320757,InvalidClassException: com.github.objects.,NNP : NN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,21,2649,0,False,0,False,0.0,0.61345226,0.33720797,"User; local class incompatible: stream classdesc serialVersionUID = 5081877, local class serialVersionUID = 50818771</code></li>
<li>","NN : JJ NN JJ : NN NN NN SYM CD , JJ NN NN SYM NN -RRB- -LRB- NN -RRB-",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,19,2782,0,False,0,False,0.0,0.8077524,0.64105344,"The values of the non-transient and non-static fields of the class get serialized.</li>
</ul>",DT NNS IN DT JJ CC VBN NNS IN DT NN VBP VBN -LRB- NNP -RRB- -LRB- FW -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,14,2877,0,False,0,True,7.142857142857142,0.36130628,0.046252355,"<p><strong><a href=""https://docs.oracle.com/javase/8/docs/api/java/io/Externalizable.html"" rel=""noreferrer"">",NN -LRB- JJ : NN SYM `` ADD '' NN `` NN '' -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,2,2985,0,False,0,False,0.0,0.30708426,0.029275324,Externalizable Interface</a></strong></p>,JJ ADD,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,29,3028,0,False,0,False,0.0,0.9356421,0.77845275,"<p>For Externalizable objects, only the identity of the class of the object is saved by the container; the class must save and restore the contents.","NN IN JJ NNS , RB DT NN IN DT NN IN DT NN VBZ VBN IN DT NN : DT NN MD VB CC VB DT NNS .",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,11,3177,0,False,0,False,0.0,0.71267235,0.5838362,The Externalizable interface is defined as follows:</p>,DT JJ NN VBZ VBN IN VBZ : -LRB- NN -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,18,1379,0,False,16,True,11.11111111111111,0.7152586,0.3399667,"<pre class=""lang-java prettyprint-override""><code>package java.io;","-LRB- NN NN SYM `` FW HYPH FW FW HYPH NN '' , NN -RRB- NN NN :",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,16,3304,40,True,0,False,0.0,0.6646671,0.53612804,"public interface Externalizable extends Serializable
{
    public void writeExternal(ObjectOutput out)
        throws IOException;",JJ NN NN VBZ NN HYPH JJ NN NN -LRB- NNP RB -RRB- VBZ NN :,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,11,3440,0,True,0,False,0.0,0.7455431,0.5537468,"public void readExternal(ObjectInput in)
        throws IOException, java.lang.","JJ NN NN -LRB- NNP RB -RRB- VBZ NN , NN",no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,6,3519,0,False,0,False,16.666666666666664,0.58258134,0.16067909,"ClassNotFoundException;
}
</code></pre>",NNP : FW ADD FW -RRB-,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,6,326,0,False,0,False,0.0,0.38391984,0.073277004,"<ul>
<li>",-LRB- NN -RRB- -LRB- FW -RRB-,no
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,31,3571,0,False,0,False,3.225806451612903,0.8527285,0.7241912,"The Externalizable interface has two methods, an externalizable object must implement a writeExternal and readExternal methods to save/restore the state of an object.</li>
<li>","DT JJ NN VBZ CD NNS , DT JJ NN MD VB DT JJ CC JJ NNS TO VB , VB DT NN IN DT NN -LRB- NNP -RRB- -LRB- NFP",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,12,3747,0,False,0,False,0.0,0.89088964,0.7395523,Programmer has to take care of which objects to be serialized.,NN VBZ TO VB NN IN WDT NNS TO VB VBN .,yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,26,3810,0,False,0,False,3.8461538461538463,0.8448607,0.710147,"As a programmer take care of Serialization So, here transient keyword will not restrict any object in Serialization process.</li>
<li>","IN DT NN VB NN IN NN RB , RB JJ NN MD RB VB DT NN IN NN NN -LRB- NNP -RRB- -LRB- NNP -RRB-",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,24,3944,0,False,0,False,0.0,0.90095675,0.7522555,"When an Externalizable object is reconstructed, an instance is created using the public no-arg constructor, then the readExternal method called.","WRB DT JJ NN VBZ VBN , DT NN VBZ VBN VBG DT JJ DT NN NN , RB DT JJ NN VBN .",yes
True,294,0,131128,0,5538,12,0,False,True,True,43,[],9,2358,3180,9452,92,True,True,False,5,1650,False,33,4089,0,False,21,True,3.0303030303030303,0.45693308,0.24374612,"Serializable objects are restored by reading them from an ObjectInputStream.</li>
<li><p><a href=""https://docs.oracle.com/javase/7/docs/api/java/io/OptionalDataException.html"" rel=""noreferrer""><strong><code>OptionalDataException</code></strong></a> «","JJ NNS VBP VBN IN VBG PRP IN DT NNP -LRB- NNP -RRB- -LRB- NNP , NN : NN SYM `` ADD '' FW SYM `` NN '' , NNP NNP NNP ''",no
